Stop_ID,Stop_name,Lat,Lon,routes
4020,Cleevaun,53.1907972,-6.512766094,65
4021,Kilbride Road,53.18618108,-6.518836379,65
4022,Clarke Group,53.18330043,-6.522092711,65
4023,Hayland's Sand Pits,53.17860209,-6.52518654,65
4024,Hayland's Sand Pits,53.17587365,-6.52695563,65
4027,Community Centre,53.17163015,-6.531229492,65
4051,Tourist Office,53.17112967,-6.532188949,65
4052,Community Centre,53.17384872,-6.528924806,65
4054,Hayland's Sand Pits,53.17609844,-6.526962888,65
4055,Hayland's Sand Pits,53.17933713,-6.525026674,65
4056,Finlay Breton,53.20857114,-6.48955902,65
4057,Clarke Group,53.18357819,-6.52202331,65
4058,Cleevaun,53.19095984,-6.51283529,65
4059,Hempstead,53.19463496,-6.509879445,65
4060,Kilteel Road,53.19741775,-6.506729588,65
4061,Hempstown,53.20195631,-6.500973434,65
4062,Hempstown,53.20341752,-6.498527328,65
4063,Golden Hill,53.20586287,-6.49501364,65
4064,Golden Hill,53.20670567,-6.493427164,65
4065,Antique Shop,53.2151575,-6.476704597,65
4066,Lisheen View,53.21739823,-6.4734056,65
4067,Arduan,53.21987001,-6.470607178,65
4068,Listeen Road,53.22378234,-6.467307704,65
4069,Fairway View,53.23268718,-6.456683565,65
4070,Listeen Road,53.23746533,-6.455028507,65
4071,Glenareen,53.24135799,-6.45578726,65
4072,Glenareen,53.24864425,-6.455554846,65
4073,The Pines,53.25059855,-6.453776048,65
4086,Garden Centre,53.22846184,-6.18548421,44
4087,Garden Centre,53.2233967,-6.181639589,44
4088,The Scalp Wood,53.22039469,-6.181646967,44
4089,Killegar House,53.21278821,-6.176204396,44
4090,Ridgeway,53.21019165,-6.17510192,44
4091,Monastery House,53.2036115,-6.176234842,44
4093,Environmental Centre,53.19887766,-6.173502007,44
4094,Church,53.19377762,-6.173853542,44
4095,Town Hall,53.19294243,-6.170386884,185
4096,Town Hall,53.19281024,-6.169973453,44
4097,Town Hall,53.19300117,-6.170114985,185
4098,Finlay Breton,53.20861302,-6.489318007,65
4100,Veterinary Clinic,53.18873598,-6.515411287,65
4101,Kilbride Road,53.18687441,-6.518213939,65
4102,Veterinary Clinic,53.18887317,-6.515601084,65
4103,Kilgarron Park,53.19274127,-6.181904618,185
4104,Kilgarron Park,53.19325891,-6.185788987,185
4105,Hill View,53.19534449,-6.191717761,185
4106,Golf Club,53.19621532,-6.192833608,185
4108,Enniskerry Golf Club,53.19184821,-6.200635019,185
4109,Glencullen Road,53.19576028,-6.195427147,185
4110,Golf Club,53.19603716,-6.192347175,185
4111,Hill View,53.19512413,-6.191412725,185
4112,Kilgarron Park,53.19325002,-6.185205667,185
4113,St. Mary's GAA Club,53.19281199,-6.181826793,185
4114,Glencree Road,53.19287943,-6.172724335,44
4115,Church,53.1938163,-6.174031499,44
4116,Environmental Centre,53.19889884,-6.173710666,44
4117,Ashridge Gn,53.20049912,-6.176666383,44
4118,Monastery House,53.2036928,-6.17626133,44
4119,Bramble Hill,53.21038349,-6.175303382,44
4120,Ridgeway,53.21319792,-6.176546355,44
4121,The Scalp Wood,53.22016046,-6.181611963,44
4122,The Scalp Wood,53.22335453,-6.181821101,44
4123,Garden Centre,53.22885493,-6.185916956,44
4124,Claremount,53.22783103,-6.124427751,"84, 45A, 145"
4125,Crinken Lodge,53.22342243,-6.123587006,"84, 45A, 145"
4126,Shanganagh Cemetery,53.22211226,-6.122011822,"84, 45A, 145"
4127,Crinken Church,53.2187527,-6.11986755,"84, 45A, 145"
4128,St. Brendan's College,53.21592329,-6.119422443,"84, 45A, 145"
4129,Old Connacht Avenue,53.2108554,-6.117248775,"84, 45A, 145"
4130,Roseville Court,53.20728156,-6.113497887,"84, 45A, 145"
4131,Dwyer Park,53.20653948,-6.11147941,"84, 185, 45A, 145"
4132,Rail Station,53.20218536,-6.110114014,"84, 45A, 145, 184"
4133,June Blake Garden,53.2121179,-6.484328635,65
4134,Church Road,53.19757312,-6.108909932,"84, 45A, 184"
4135,Lauderdale,53.19464615,-6.106853565,"84, 45A, 184"
4136,Putland Villas,53.19224368,-6.104998832,"84, 45A, 184"
4139,Boghall Road,53.18823526,-6.111820074,45A
4140,Oldcourt Park,53.18793684,-6.116247827,45A
4142,Oldcourt,53.18884541,-6.12141588,45A
4143,Oldcourt Park,53.18807937,-6.116166754,45A
4144,Woodbrook Lawn,53.18828725,-6.111698069,45A
4147,Boghall Road,53.19048022,-6.109416688,45A
4148,Putland Villas,53.19177493,-6.104914744,"84, 184"
4149,Putland Villas,53.19355406,-6.106572419,"84, 45A, 184"
4150,Market House,53.20010718,-6.110564718,"84, 45A, 184"
4151,Rail Station,53.20186817,-6.110517186,"84, 45A, 145, 184"
4153,Quinsborough Road,53.2049079,-6.109485193,"84, 185, 45A, 145"
4154,Park Road,53.2066719,-6.1124617,"84, 185, 45A, 145"
4155,Quinsborough Road,53.20459125,-6.107657737,"84, 185, 45A, 184"
4156,Seymour Road,53.20496714,-6.103599046,"84, 185, 45A, 184"
4167,Rail Station,53.2046047,-6.101159854,185
4168,Rail Station,53.20436902,-6.101035539,"84, 184"
4169,Rail Station,53.20429597,-6.100963916,45A
4170,Methodist Church,53.20346652,-6.107018663,"84, 185, 45A, 184"
4171,Vevay Road,53.20048921,-6.111416129,145
4172,Rosslyn,53.19860161,-6.113684541,145
4173,The Nurseries,53.19532526,-6.11794446,145
4175,Our Lady Queen Of Peace,53.18898249,-6.126123932,"45A, 145"
4176,Vevay Road,53.19185599,-6.107186041,45A
4177,Springfield Cemetery,53.18609063,-6.129138128,"45A, 145"
4178,Glenthorn,53.18807777,-6.127465332,"45A, 145"
4179,Cloverhill,53.19125766,-6.128479128,145
4180,Killarney Lane,53.19493547,-6.118874543,145
4181,Rosslyn,53.19780318,-6.116054662,145
4182,Market House,53.20026349,-6.111920037,145
4183,Dwyer Park,53.2070646,-6.114555427,185
4184,Fassaroe Lane,53.20522516,-6.119307112,185
4185,Dargle Heights,53.20322748,-6.12201438,185
4186,Bray Commons,53.19820854,-6.130945447,185
4187,Fassaroe Lane,53.19341963,-6.135658788,185
4188,Ashton Wood,53.1900735,-6.138378059,185
4189,Bray Commons,53.19018729,-6.14163563,185
4190,Town Hall,53.19203164,-6.159111232,185
4192,Cookstown,53.19146085,-6.158237728,185
4194,Golf Club,53.1902063,-6.141125977,185
4196,Bray Commons,53.19875224,-6.130652354,185
4199,Fassaroe Lane,53.20710077,-6.11456881,185
4201,Old Connacht Avenue,53.21111471,-6.117731511,"84, 45A, 145"
4202,St. Brendan's College,53.21599089,-6.119718975,"84, 45A, 145"
4203,Crinken Church,53.21988753,-6.120581615,"84, 45A, 145"
4204,Shanganagh Castle,53.22173123,-6.121788869,"84, 45A, 145"
4205,Crinken Lodge,53.22453026,-6.124871573,"84, 45A, 145"
4206,Claremont,53.22749347,-6.124682165,"84, 45A, 145"
4207,Boghall Road,53.18939009,-6.102475809,"84, 184"
4208,Vevay Road Junction Briars Wood,53.18707053,-6.099061555,"84, 184"
4209,Windgate,53.17713639,-6.095012542,"84, 184"
4210,Windgate,53.17429046,-6.095228413,"84, 184"
4211,Rathdown Upper,53.17203597,-6.093084386,"84, 184"
4212,Windgate,53.16676585,-6.087305151,"84, 184"
4213,Boghall Road,53.16392512,-6.085606788,"84, 184"
4214,Redford Bridge,53.15563003,-6.08234219,"84, 184"
4215,Boghall Road,53.15219923,-6.081403572,"84, 184"
4216,Church Lane,53.15006168,-6.079839237,"84, 184"
4217,St. Kevin's School,53.14934727,-6.07456332,84
4218,Church Road,53.15004033,-6.070734551,84
4219,Victoria Road,53.15014774,-6.066274086,84
4220,Marine Road,53.14855353,-6.064417011,84
4221,La Touche Place,53.14682944,-6.063418109,84
4222,Bellevue Park,53.14525564,-6.063922484,"84, 184"
4224,New Road,53.14395025,-6.061036117,"84, 184"
4225,Charlesland Grove,53.13952304,-6.060742258,"84, 184"
4226,Roundabout,53.13834039,-6.063740244,"84, 184"
4227,New Road,53.13531803,-6.066372277,"84, 184"
4228,Greystones Tennis Club,53.13264676,-6.071812936,"84, 184"
4229,Carrig Villa's,53.13251344,-6.075794463,"84, 184"
4230,New Road,53.13314951,-6.077888356,"84, 184"
4231,Mill Grove,53.13067108,-6.076369982,84
4232,Chapel Road,53.13249108,-6.083881074,184
4234,Priory Road,53.13260204,-6.093590838,184
4235,Delgany Golf Club,53.1303879,-6.101280879,184
4236,Fleet Street,53.12432205,-6.104193177,184
4237,The Grove Bar,53.1212706,-6.110139809,184
4238,Coillte Offices,53.1115828,-6.105739645,184
4239,Glenview Park,53.11399305,-6.107516018,184
4240,Wexford Road,53.12949064,-6.103636852,184
4241,Delgany Golf Club,53.13086175,-6.100557566,184
4242,Priory Road,53.13263246,-6.09324574,184
4243,Chapel Road,53.1325611,-6.089916015,184
4244,Wendon Brook,53.1330588,-6.081180498,184
4246,Glenbrook Park,53.12497713,-6.073336834,84
4248,New Road,53.12189386,-6.072772478,84
4249,St. Anthony Church,53.11943578,-6.070850455,84
4250,Mountain View,53.11709665,-6.067952191,84
4251,Lott Lane,53.11419497,-6.06584141,84
4252,St. Anthony's School,53.11148163,-6.06536567,84
4253,New Road,53.10914458,-6.064813338,84
4254,Sea Road,53.1053342,-6.064312301,84
4256,Woodstock Business Park,53.09409625,-6.067504693,84
4257,Chippin View Cottage,53.09035022,-6.06653781,84
4258,St. Anthony Church,53.08422846,-6.067618405,84
4259,Gorse Hill,53.07834975,-6.067060754,84
4260,Sea Road,53.07067754,-6.063449494,84
4261,Sea Road,53.07155099,-6.064649036,84
4262,St. Anthony Church,53.08402453,-6.067791759,84
4263,Chippin View Cottage,53.08999384,-6.066732961,84
4264,Woodstock Business Park,53.0943242,-6.067703531,84
4265,Bramble Corner,53.10175953,-6.066145559,84
4266,St. Anthony Church,53.10596684,-6.064522871,84
4267,New Road,53.10856122,-6.06486941,84
4268,St. Anthony Church,53.111394,-6.06550405,84
4269,Lott Lane,53.11404421,-6.065967692,84
4270,New Road,53.11715418,-6.068173717,84
4271,Prettybush,53.11958772,-6.071351651,84
4273,Eden Gate,53.12190599,-6.072966181,84
4274,Glenbrook Park,53.12554687,-6.073550438,84
4275,Three Trouts Bridge,53.12893746,-6.074220702,84
4276,Killincarrick Cross,53.13046376,-6.076334408,84
4277,New Road,53.13258704,-6.075342802,"84, 184"
4278,Garden Centre,53.13278564,-6.0715078,"84, 184"
4279,Rugby Club,53.1350993,-6.06674082,"84, 184"
4280,Manor Avenue,53.13668842,-6.065518525,"84, 184"
4281,Quarry Road,53.13845813,-6.063794739,"84, 184"
4283,New Road,53.14405806,-6.0615844,"84, 184"
4284,New Road,53.14546515,-6.06464562,"84, 184"
4285,Marine Road,53.1480651,-6.064229665,84
4286,Victoria Road,53.15001665,-6.066504255,84
4287,National School,53.15001658,-6.069823557,84
4288,National School,53.14920013,-6.074913788,84
4289,Church Lane,53.14621611,-6.077708457,184
4290,Church Road,53.14454926,-6.075794576,184
4291,Church Road,53.14517355,-6.068829815,184
4292,Bellevue Park,53.14496573,-6.069317542,184
4293,Church Road,53.14463768,-6.075147777,184
4294,Church Lane,53.14638237,-6.07798509,184
4295,Chapel Road,53.14969076,-6.079691321,"84, 184"
4296,Boghall Road,53.15238344,-6.081679457,"84, 184"
4297,Windgate,53.15560789,-6.082642251,"84, 184"
4299,Boghall Road,53.16299996,-6.08564797,"84, 184"
4300,Windgate,53.1667976,-6.087602891,"84, 184"
4301,Boghall Road,53.1723065,-6.093700685,"84, 184"
4302,Lord Meaths Gate,53.17449333,-6.09554855,"84, 184"
4303,Boghall Road,53.18732403,-6.099738717,"84, 184"
4304,Newcourt Road,53.18936601,-6.102656458,"84, 184"
4305,Sea Road,53.10626252,-6.063912127,84
4306,Beechdale,53.10623455,-6.061090364,84
4307,Beechdale,53.10585415,-6.053206075,84
4308,Beechdale,53.10614498,-6.061109331,84
4309,Sea Road,53.10614842,-6.064081555,84
4313,Ballyogan Vale,53.25501401,-6.184929998,63
4314,Navan Road,53.38419986,-6.371699285,38
4315,Owens Bridge,53.4526112,-6.291598149,40B
4316,River Meade Avenue,53.45330621,-6.288664122,40B
4317,River Meade Park,53.45298256,-6.292426463,40B
4319,Heuston Station,53.34676557,-6.292018441,747
4320,Heuston Station,53.34661221,-6.291979511,145
4321,Cruiserath Road,53.4115884,-6.369901052,40D
4322,Abbey Drive,53.37343703,-6.311241069,122
4323,Whitestown Grove,53.39631947,-6.393882792,"236, 238, 270, 220"
4324,Castaheany,53.40400861,-6.42662093,"70, 270"
4325,Summerseat Court,53.40857831,-6.428964214,"70, 270"
4326,Whitestown Grove,53.39825775,-6.390982652,"238, 270, 220"
4327,Esker Lodge,53.35106187,-6.438305459,239
4330,Pavillions,53.45480406,-6.218372115,"41, 43, 41B, 102, 33B"
4331,Yellow Walls Road,53.45539946,-6.179179742,"42, 102"
4332,Nutgrove,53.29008398,-6.268780246,"75, 161"
4333,Marley Court South,53.28622748,-6.266266377,"75, 14, 161"
4334,Ashfield House,53.2838092,-6.264999467,"75, 14, 161"
4336,Ashfield House,53.28616699,-6.266433813,"75, 14, 14C, 161"
4337,Loreto Park,53.29072481,-6.268964338,"75, 161"
4339,Castle Downs Rd,53.45266877,-6.183422383,"42, 102"
4340,The Square,53.28600377,-6.373500943,56A
4341,The Square,53.28564665,-6.372359628,76
4342,The Square,53.28607788,-6.373003175,"75, 49"
4344,The Square,53.28583919,-6.372637281,56A
4347,The Square,53.28620429,-6.375023186,"75, 76, 27, 65, 77A, 54A, 49"
4348,The Square,53.28666326,-6.375065763,"75, 76, 27, 65, 77A, 54A, 49"
4349,Limes Road,53.27583629,-6.227699283,114
4350,Moreen Avenue,53.2761626,-6.223052192,116
4357,Hollyville Lawn,53.35794124,-6.380588111,18
4359,Hollyville Lawn,53.35797475,-6.379084459,18
4360,Robin Villas,53.35715374,-6.373571935,18
4361,Old Lucan Road,53.35561117,-6.371181927,18
4362,Millennium Park,53.39310355,-6.398695171,"39, 37, 220, 239"
4363,Dunsink Green,53.38170389,-6.303487935,"40, 220"
4364,Mater Christi School,53.39264243,-6.321938317,"17A, 220, 40D"
4365,I.D.A. Poppintree,53.40210984,-6.283590915,220
4366,McKee Road,53.39120618,-6.294795282,220
4367,Jamestown Road,53.39873408,-6.289486495,220
4368,Jamestown Road,53.39881486,-6.288851642,220
4369,Finglas Business Park,53.39722136,-6.292434436,"9, 83, 83A, 220"
4371,Fassaugh Avenue,53.36595574,-6.292693405,122
4372,Fitzmaurice Road,53.38204826,-6.276085047,83
4375,St. Canice's Church,53.39166397,-6.296641429,220
4376,Clancy Avenue,53.39239886,-6.292717724,"9, 220"
4377,Sycamore Road,53.39442727,-6.290005078,"9, 220"
4379,Naas Road,53.31629614,-6.373700085,"13, 68, 69"
4381,DART Station,53.39168468,-6.116177556,102
4382,Donnycarney Church,53.37490047,-6.219605213,"27, 15, 14, 43, 42, 27B, 27A"
4383,Colaiste Dhulaigh,53.3963091,-6.211117523,27
4384,Bayview Avenue,53.3576707,-6.242679366,"53, 27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
4385,St. Brendan's Church,53.38853116,-6.198949654,"27, 15, 43, 42"
4386,Watermill Avenue,53.37804892,-6.175146573,29A
4387,St. James's Terrace,53.45085613,-6.152557461,"32, 102"
4388,Glin Sports Centre,53.39872191,-6.205993425,27
4389,Golf Club,53.37362985,-6.210971052,104
4390,Railway Bridge,53.37170831,-6.207504741,104
4392,Greenhills College,53.3070689,-6.334224946,9
4393,Leopardstown Abbey,53.25938713,-6.193528736,63
4395,Community Centre,53.25722134,-6.18940814,63
4396,Ballyogan Road Junction Ballyogan Avenue,53.25684905,-6.193305954,63
4397,Ballintyre Woods,53.27554027,-6.251478901,"75, 14, 14C, 116"
4399,Galtymore Pk,53.33252657,-6.321010874,123
4400,Carrow Road,53.33437371,-6.319421738,123
4401,Kennelsfort Road,53.35477432,-6.37176968,"25X, 25A, 25B, 25, 67, 66, 26, 66A"
4406,Bluebell,53.32807983,-6.338510985,"13, 69"
4407,Guinness Store,53.3466012,-6.286197247,"25X, 145, 25A, 25B, 79A, 79"
4408,Conyngham Road Chesterfield Avenue,53.34832416,-6.301088655,"25, 67, 26, 66, 66A, 69"
4409,Watery Lane,53.32234699,-6.393074714,"13, 76, 69"
4410,St. Mark's,53.34526693,-6.406526256,"40, 239"
4411,Shancastle,53.35095853,-6.404676639,"40, 239"
4413,Heuston Station,53.34616418,-6.292703356,"25A, 25X, 25B, 79A, 79, 69X"
4414,Ballyfermot Road,53.34433681,-6.349999311,76
4415,Connolly Station,53.35055804,-6.250422647,"27, 15, 14, 14C"
4416,Roseville Court,53.208398,-6.1147514,"84, 185, 45A, 145"
4417,Cemetery,53.20923292,-6.118098481,185
4419,The Green,53.20689964,-6.119473317,185
4420,Beech Park,53.20669086,-6.122192284,185
4421,St. Peter's Road,53.20778321,-6.119644226,185
4422,Ashton Wood,53.20101725,-6.127784433,185
4432,Griffith Downs,53.37720725,-6.248548697,"41C, 41, 44, 16, 1, 41A, 41B, 33"
4433,Seatown Roundabout,53.46165194,-6.213491816,43
4434,Maternity Hospital,53.33586816,-6.289240471,"151, 27, 56A, 77A"
4435,Tallaght Village,53.28889744,-6.363611292,"75, 27, 65, 77A, 54A"
4436,Belgard Road,53.28916929,-6.367050829,"75, 27, 65, 77A, 54A"
4438,Lake Drive,53.2932531,-6.42271397,69
4440,Brookview Grove,53.28642036,-6.407022138,27
4441,Brookview Gardens,53.28852697,-6.404588862,27
4445,Killinarden,53.28060197,-6.389392587,65
4446,Airton Road,53.29399907,-6.355510548,27
4451,St. John's Road East,53.32594337,-6.207697507,"1, 47"
4455,Merlyn Park,53.32061712,-6.213940183,47
4456,Peter Row,53.3399144,-6.265695957,"9, 16, 83, 83A, 65B, 65, 122, 68, 68A"
4457,Burton Hall,53.27504636,-6.209123095,116
4458,Skreen Road,53.36044984,-6.308103678,37
4460,Whately Place,53.2873357,-6.208084124,"75, 11, 47"
4462,Park Close,53.27515806,-6.137801223,7
4464,Sheepmoor Grove,53.39401631,-6.399066887,"39, 39A, 220"
4465,Portmarnock Bridge,53.41947138,-6.13994078,"32, 102"
4466,Springdale Road,53.38841923,-6.189768022,27A
4468,Strangford Garden,53.35678397,-6.238013434,53
4469,Ravensdale Road,53.35420674,-6.230277847,53
4472,Driving Centre,53.37636169,-6.178254932,29A
4473,Kilmore Road Artane Castle Shopping Cent,53.38395041,-6.214717585,104
4474,Skelly's Lane,53.38421517,-6.215593478,104
4475,Dale Drive,53.28906408,-6.212451781,11
4477,Killmacud Road,53.28897238,-6.205150628,"75, 47"
4479,Clune Road,53.39127672,-6.294070747,"9, 220"
4481,Quarry Road,53.36460521,-6.286887135,120
4485,GAA Club,53.36554142,-6.289494266,120
4486,Castle View,53.28888789,-6.245368889,"75, 14"
4489,Whitestown Ave,53.39461566,-6.399525564,"39, 39A, 220"
4492,Cherryfield Park,53.39507807,-6.418033579,"39, 39A, 220"
4493,Fortlawn,53.39059817,-6.400202537,"39, 37, 220, 239"
4494,Townsend Street,53.34652024,-6.257031611,151
4495,Townsend Street,53.34618678,-6.256970115,"27, 68, 69, 68A, 69X"
4496,Abbey Street,53.34877448,-6.259988872,"123, 38, 38A, 38B"
4498,John Paul II Park,53.36682942,-6.304169232,122
4499,Cabra Road,53.3615683,-6.283207578,120
4500,Dowth Avenue,53.36403846,-6.28372433,120
4501,Quarry Road,53.36474319,-6.287106995,120
4502,Fassaugh Road,53.36333036,-6.282610823,120
4503,Hazel Grove,53.41901719,-6.140788131,102
4504,Compass Court South,53.37582303,-6.317263967,120
4508,For Set Down Test 747 only,53.35225213,-6.259937344,"747, 123"
4509,Sean O'Casey,53.3559625,-6.252439746,123
4513,Junction Parnell Place (Stop PU),53.35393738,-6.257780539,123
4514,Accident&Emergency,53.33996377,-6.297201078,123
4515,Dental Department,53.34069597,-6.293717781,123
4516,Accident&Emergency,53.33994088,-6.296856584,123
4518,Richmond Road,53.36258228,-6.241124913,123
4520,Bramley Road,53.37533464,-6.3866917,37
4521,Opposite Trinity College,53.34430149,-6.260201072,"13, 747, 40, 65B, 65, 49"
4522,Garda Station,53.34423532,-6.260594267,"151, 27, 56A, 77A"
4523,Kinvara Avenue,53.36913713,-6.31734719,122
4524,Priory,53.37167589,-6.315729208,122
4525,Abbey Drive,53.37343915,-6.311391279,122
4526,Priory,53.37213643,-6.315245138,122
4527,Rathmines Road,53.32167725,-6.266916041,18
4528,Grove Park,53.32886058,-6.264567959,"15, 14, 14C, 83, 83A, 140, 65B, 65, 15B, 15A"
4530,Natural History Museum,53.34032231,-6.255452234,"25A, 25B, 25"
4532,Hazelwood View,53.31203033,-6.405243251,69
4533,Springfield Cemetery,53.16954179,-6.1365297,145
4534,St. John's Drive,53.31312168,-6.408219174,69
4535,St. John's Green,53.31564424,-6.407990222,69
4536,Hazelwood View,53.31210521,-6.405465575,69
4537,Roundabout,53.31087181,-6.401954836,69X
4538,Watermint Court,53.37572769,-6.316876941,120
4539,Glenties Park,53.38144792,-6.310788748,"40, 220"
4542,Ballygall Road,53.38666393,-6.297081618,"140, 40B, 40D"
4543,Wellmount Road,53.386249,-6.296977908,140
4545,Nangor Rd.,53.3192831,-6.43437767,"13, 151"
4546,Finglas Road,53.39844361,-6.307574123,"40, 40B"
4548,Main Street,53.3862357,-6.296046334,40D
4549,Woodford Drive,53.32125642,-6.377579416,13
4550,Castlepark Rd,53.32490739,-6.390321342,13
4551,Yellow Meadows Drive,53.32648785,-6.382905605,13
4552,Business Park,53.32493191,-6.439515152,"13, 151"
4554,Wyeth,53.32680208,-6.439567,"13, 151"
4555,Nangor Rd Entrance,53.32502916,-6.439391506,"13, 151"
4557,Stoney Lane,53.28130884,-6.469673843,69
4559,Peamount Hospital,53.31752677,-6.471515293,68
4560,St. Patrick's Crescent,53.2794857,-6.477506946,69
4561,Foxborough Ave,53.3417653,-6.423717322,"25A, 25B"
4562,Foxborough Ave,53.34065789,-6.424253751,"25A, 25B"
4563,Tesco,53.4015978,-6.18102699,"27, 15, 43, 42"
4564,Green Lane,53.27802441,-6.479208396,"69, 69X"
4565,Rory O'Connor Park,53.28133298,-6.155139705,"75, 46A"
4566,Kill O The Grange,53.28191509,-6.152100105,"75, 46A"
4567,Glenageary Road,53.283024,-6.147102906,"75, 46A"
4568,Carriglea Avenue,53.28277482,-6.147263667,"75, 7D, 46A"
4569,Kill O The Grange,53.28174675,-6.152257345,"75, 7D, 46A"
4570,Rory O'Connor Park,53.28088126,-6.156733876,"75, 7D, 46A"
4571,Shopping Centre,53.28897928,-6.194890349,"75, 145, 46A"
4573,Burnell Park Avenue,53.37060383,-6.387787219,"37, 239"
4574,Burnell Park Avenue,53.37044396,-6.387928511,"37, 239"
4575,Bramley,53.37265522,-6.388611477,"37, 239"
4576,Nangor Rd.,53.31935378,-6.434285022,"13, 151"
4577,Rossmore Road,53.29541782,-6.323141889,"150, 54A"
4578,St. Jude's GAA Club,53.29754425,-6.326074125,"150, 54A"
4582,Stone Masons Way,53.28128978,-6.26172718,"14, 161"
4583,Cappagh Road,53.38852888,-6.312583161,"40, 220"
4584,Old Conna Apartments,53.20107401,-6.127392753,185
4586,Dundrum College,53.28947812,-6.241504684,75
4587,Emerald Briar,53.28934625,-6.241705101,75
4592,Finglas Village,53.38968586,-6.298479533,"40, 40B, 220"
4593,Malahide Rd,53.40249471,-6.176777537,"27, 15"
4594,Grange Road,53.39924468,-6.163531944,15
4595,Grange Road,53.40213232,-6.173063153,"27, 15"
4596,Malahide Rd,53.40232034,-6.177130911,"27, 15"
4597,Main entrance,53.3902379,-6.224077183,"104, 17A"
4599,Ballyowen Road,53.35754948,-6.423825912,"25X, 25A, 25B, 25, 67, 66, 66A"
4601,Willsbrook,53.35575592,-6.422089347,"25A, 25B"
4602,Castle Road,53.34762627,-6.424462381,"25A, 25B"
4603,Ballyowen Road,53.346096,-6.420208199,"25A, 25B, 239"
4604,Earlsfort Road,53.34440319,-6.418618701,"25A, 25B, 239"
4605,Foxborough Rd,53.34333316,-6.421977407,"25A, 25B"
4606,Foxborough Ave,53.33976534,-6.426088738,151
4607,Moy Glas Dene,53.34034097,-6.430212372,"25A, 25B"
4608,Elmwood,53.34240886,-6.432314052,25A
4609,Elm Wood,53.34593929,-6.432860398,25A
4610,Ash Park,53.34759829,-6.435998817,25A
4611,St. Finnian's,53.34893345,-6.439810211,"25A, 239"
4612,Arthur Griffith Park,53.34744896,-6.442447858,"25A, 239"
4613,Arthur Griffith Park,53.34508478,-6.444486528,"25A, 239"
4616,Esker Drive,53.3477869,-6.451147191,"25A, 239"
4617,Nangor Rd.,53.32665657,-6.439437196,"13, 151"
4619,Foxborough Ave,53.33990406,-6.426383977,"25A, 151, 25B"
4620,Esker Drive,53.34758575,-6.450884123,"25A, 239"
4623,Griffeen Road,53.34041817,-6.430615009,"25A, 25B"
4624,Leisure Centre,53.34791239,-6.436648206,25A
4625,Elmwood,53.34544076,-6.431857371,25A
4626,Arthur Griffith Park,53.34730075,-6.44279872,"25A, 239"
4627,Nursing Home,53.34918985,-6.439485415,"25A, 239"
4628,Moy Glas Park,53.34335954,-6.432159026,25A
4629,Foxborough Rd,53.34348886,-6.422196936,"25A, 25B"
4630,Earlsfort Road,53.34465692,-6.41877452,"25A, 25B, 239"
4631,Ballyowen Road,53.34665041,-6.422711017,"25A, 25B, 239"
4632,Castle Road,53.34758551,-6.424779305,"25A, 25B"
4633,Willsbrook,53.35498016,-6.421877643,"25A, 25B"
4636,Laurleen,53.28068231,-6.190096082,"75, 145, 46A"
4637,Stillorgan Road,53.28910749,-6.196234947,75
4640,Tallaght Hospital,53.28938644,-6.373732435,"75, 76, 27, 65, 77A, 54A"
4641,Russell View,53.28286314,-6.40180039,27
4642,Cloonmore,53.28083538,-6.403405721,27
4643,Suncroft Drive,53.28082022,-6.40361624,27
4644,Russell Lane,53.28371046,-6.402653632,27
4645,Swiftbrook Ave,53.28485178,-6.406000627,27
4646,Tallaght Hospital,53.28942013,-6.374226147,"75, 76, 27, 65, 77A, 54A"
4647,Belgard Square East,53.29004829,-6.371517298,"75, 76, 27, 65, 77A, 54A"
4650,Mount Kennedy Demesne,53.11025312,-6.105215519,184
4651,Coillte Offices,53.10047065,-6.106168248,184
4652,Coillte Offices,53.09710601,-6.109944853,184
4653,Main Street,53.09218678,-6.112056798,184
4654,Main Street,53.08846393,-6.1091292,184
4655,Embona House,53.08434569,-6.10508486,184
4656,Newcastle Hospital,53.07948974,-6.100446809,184
4657,Newcastle Hospital,53.07983518,-6.101252603,184
4658,Springfield Heights,53.08876725,-6.11011624,184
4659,Carrisbrook Mews,53.09182111,-6.112237055,184
4660,Coillte Offices,53.09723603,-6.110207953,184
4661,Garden Village,53.09973519,-6.108530301,184
4662,Calmount Park,53.31330519,-6.341216064,"27, 77A"
4663,Castlepark Rd,53.32513313,-6.389066827,13
4664,Watery Lane,53.32227562,-6.392446924,13
4665,St. Anthony's Avenue,53.31722958,-6.395503392,"13, 69"
4666,Boot Road,53.31682326,-6.398040199,"13, 69"
4667,St. John's,53.31747842,-6.401317759,"13, 69"
4668,Cherrywood Avenue,53.32032935,-6.406149655,13
4669,Mill Church Way,53.31989938,-6.421806473,68
4670,Nangor Road,53.32121932,-6.422388218,13
4671,Cherrywood Avenue,53.32015405,-6.405810947,13
4672,Boot Road,53.31754727,-6.401090042,"13, 69"
4673,GAA Club,53.31809673,-6.395155656,"13, 69"
4674,Yellow Meadows Drive,53.32607237,-6.38275618,13
4677,Alphine Heights,53.32300459,-6.409952925,13
4680,DCU,53.38496648,-6.265338406,"13, 9, 11, 4"
4683,Balbutcher Drive,53.40470351,-6.279575967,13
4686,Shangan Crescent,53.39439715,-6.258699505,220
