Route,Stop_ID,Stop_name,Lat,Lon,Stop_sequence,Direction,routes
67,3886,Sarsfield Park,53.35568124,-6.454150943,38,1,"25X, 25, 67, 66, 66A"
66A,3886,Sarsfield Park,53.35568124,-6.454150943,38,1,"25X, 25, 67, 66, 66A"
25,3887,Ardeevin Avenue,53.35522861,-6.458764268,39,1,"25, 67, 66, 66A"
67,3887,Ardeevin Avenue,53.35522861,-6.458764268,39,1,"25, 67, 66, 66A"
66A,3887,Ardeevin Avenue,53.35522861,-6.458764268,39,1,"25, 67, 66, 66A"
25,3888,Primrose Lane,53.35512547,-6.462613786,40,1,"25X, 25, 67, 66, 66A"
67,3888,Primrose Lane,53.35512547,-6.462613786,40,1,"25X, 25, 67, 66, 66A"
66A,3888,Primrose Lane,53.35512547,-6.462613786,40,1,"25X, 25, 67, 66, 66A"
25,3890,Meadowview Grove,53.35068909,-6.464290573,41,1,"25X, 25"
67,3892,Weston Park,53.35613999,-6.475136484,44,1,67
67,3893,Cooldrinagh Road,53.35308394,-6.480758612,45,1,67
67,3895,Weston Aerodrome,53.34847682,-6.490250023,46,1,67
67,3896,Dept of Agriculture,53.3468876,-6.494646867,47,1,67
67,3897,Backweston Park,53.34587307,-6.4997291,48,1,67
67,3898,Dublin Road,53.34531911,-6.50213659,49,1,67
67,3899,Celbridge Road,53.34403086,-6.508354414,50,1,67
67,3900,Golf Range,53.34339718,-6.511590476,51,1,67
67,3901,Ballyoulster Road,53.34244615,-6.516053934,52,1,67
67,3902,Ballyoulster Park,53.34184466,-6.519003303,53,1,67
67,3904,Riding School,53.33992778,-6.528245224,54,1,67
67,3905,Newtown Road,53.33788863,-6.537835864,55,1,67
67,3906,English Row,53.33915396,-6.539144095,56,1,67
67,3907,Elm Park,53.3408429,-6.537614651,57,1,67
67,3908,Dara Court,53.3430096,-6.540604223,58,1,67
67,3909,Beatty Park,53.34678236,-6.541902222,59,1,67
67,3910,Thornhill,53.35226254,-6.546867541,61,1,67
67,3911,Crodaun Forest Park,53.35427,-6.547129739,62,1,67
67,3912,Salesian College,53.35907107,-6.551698934,63,1,67
67,3913,Salesian College,53.36209767,-6.556704759,64,1,67
67,3914,Obelisk Lane,53.3670037,-6.567042533,65,1,67
67,3925,Rockfield Manor,53.37257909,-6.584619143,67,1,67
67,3947,Celbridge Road,53.35815587,-6.473231621,43,1,67
25X,3949,Celbridge Road,53.35550755,-6.460181366,3,1,"25X, 25, 67, 66, 66A"
66,3949,Celbridge Road,53.35550755,-6.460181366,16,1,"25X, 25, 67, 66, 66A"
25X,3950,Primrose Lane,53.35559331,-6.454995404,4,1,"25X, 25, 67, 66, 66A"
66,3950,Primrose Lane,53.35559331,-6.454995404,17,1,"25X, 25, 67, 66, 66A"
56A,3952,Dolphin Road,53.33165635,-6.294514049,38,1,"151, 27, 17, 56A, 77A"
77A,3952,Dolphin Road,53.33165635,-6.294514049,54,1,"151, 27, 17, 56A, 77A"
66A,3954,Leixlip By-Pass,53.36052629,-6.478675897,43,1,"66, 66A"
66A,3955,Cooldrinagh Road,53.36167641,-6.482886973,44,1,"66, 66A"
66A,3956,Water Works,53.36213358,-6.48491414,45,1,"66, 66A"
66A,3957,Mill Lane,53.36433969,-6.486653988,46,1,"66, 66A"
66,3980,Kingsbury,53.37292928,-6.589146188,1,1,66
66,3981,Convent Lane,53.38190033,-6.590022088,3,1,66
66,3982,Leinster Park,53.3821167,-6.585520401,4,1,66
66,3983,Carton Road,53.3780111,-6.552679582,5,1,66
66,3985,Deey Bridge,53.37411398,-6.526525703,6,1,66
66,3986,Royal Canal Way,53.37376866,-6.524764192,7,1,66
66,3987,Leixlip Amenities,53.37096328,-6.512357759,8,1,66
66,3989,Station,53.36949796,-6.505856785,9,1,66
66,3990,Castletown,53.36779539,-6.4998154,10,1,66
66,3991,Church,53.36574494,-6.492584658,11,1,66
66A,3993,Newtown Park,53.37144565,-6.486387057,47,1,66A
66A,3994,River Forest,53.37243627,-6.492934492,48,1,66A
66,3998,Cooldrinagh Road,53.36449219,-6.487339774,12,1,"66, 66A"
66,3999,Leixlip By-Pass,53.36182778,-6.483482593,13,1,"66, 66A"
66,4000,Cooldrinagh Terrace,53.36053067,-6.478315153,14,1,"66, 66A"
25X,4001,Kew Park,53.35918021,-6.473210025,2,1,"25X, 67, 66, 66A"
66,4001,Kew Park,53.35918021,-6.473210025,15,1,"25X, 67, 66, 66A"
65,4051,Tourist Office,53.17112967,-6.532188949,10,1,65
65,4052,Community Centre,53.17384872,-6.528924806,11,1,65
65,4054,Hayland's Sand Pits,53.17609844,-6.526962888,12,1,65
65,4055,Hayland's Sand Pits,53.17933713,-6.525026674,13,1,65
65,4056,Finlay Breton,53.20857114,-6.48955902,24,1,65
65,4057,Clarke Group,53.18357819,-6.52202331,14,1,65
65,4058,Cleevaun,53.19095984,-6.51283529,17,1,65
65,4059,Hempstead,53.19463496,-6.509879445,18,1,65
65,4060,Kilteel Road,53.19741775,-6.506729588,19,1,65
65,4061,Hempstown,53.20195631,-6.500973434,20,1,65
65,4062,Hempstown,53.20341752,-6.498527328,21,1,65
65,4063,Golden Hill,53.20586287,-6.49501364,22,1,65
65,4064,Golden Hill,53.20670567,-6.493427164,23,1,65
65,4065,Antique Shop,53.2151575,-6.476704597,26,1,65
65,4066,Lisheen View,53.21739823,-6.4734056,27,1,65
65,4067,Arduan,53.21987001,-6.470607178,28,1,65
65,4068,Listeen Road,53.22378234,-6.467307704,29,1,65
65,4069,Fairway View,53.23268718,-6.456683565,30,1,65
65,4070,Listeen Road,53.23746533,-6.455028507,31,1,65
65,4071,Glenareen,53.24135799,-6.45578726,32,1,65
65,4072,Glenareen,53.24864425,-6.455554846,33,1,65
65,4073,The Pines,53.25059855,-6.453776048,34,1,65
44,4086,Garden Centre,53.22846184,-6.18548421,71,1,44
44,4087,Garden Centre,53.2233967,-6.181639589,72,1,44
44,4088,The Scalp Wood,53.22039469,-6.181646967,73,1,44
44,4089,Killegar House,53.21278821,-6.176204396,74,1,44
44,4090,Ridgeway,53.21019165,-6.17510192,75,1,44
44,4091,Monastery House,53.2036115,-6.176234842,76,1,44
44,4093,Environmental Centre,53.19887766,-6.173502007,78,1,44
44,4094,Church,53.19377762,-6.173853542,79,1,44
185,4095,Town Hall,53.19294243,-6.170386884,7,1,185
44,4096,Town Hall,53.19281024,-6.169973453,80,1,44
65,4101,Kilbride Road,53.18687441,-6.518213939,15,1,65
65,4102,Veterinary Clinic,53.18887317,-6.515601084,16,1,65
185,4108,Enniskerry Golf Club,53.19184821,-6.200635019,1,1,185
185,4109,Glencullen Road,53.19576028,-6.195427147,2,1,185
185,4110,Golf Club,53.19603716,-6.192347175,3,1,185
185,4111,Hill View,53.19512413,-6.191412725,4,1,185
185,4112,Kilgarron Park,53.19325002,-6.185205667,5,1,185
185,4113,St. Mary's GAA Club,53.19281199,-6.181826793,6,1,185
84,4124,Claremount,53.22783103,-6.124427751,28,1,"84, 45A, 145"
45A,4124,Claremount,53.22783103,-6.124427751,32,1,"84, 45A, 145"
145,4124,Claremount,53.22783103,-6.124427751,50,1,"84, 45A, 145"
84,4125,Crinken Lodge,53.22342243,-6.123587006,29,1,"84, 45A, 145"
45A,4125,Crinken Lodge,53.22342243,-6.123587006,33,1,"84, 45A, 145"
145,4125,Crinken Lodge,53.22342243,-6.123587006,51,1,"84, 45A, 145"
84,4126,Shanganagh Cemetery,53.22211226,-6.122011822,30,1,"84, 45A, 145"
45A,4126,Shanganagh Cemetery,53.22211226,-6.122011822,34,1,"84, 45A, 145"
145,4126,Shanganagh Cemetery,53.22211226,-6.122011822,52,1,"84, 45A, 145"
84,4127,Crinken Church,53.2187527,-6.11986755,31,1,"84, 45A, 145"
45A,4127,Crinken Church,53.2187527,-6.11986755,35,1,"84, 45A, 145"
145,4127,Crinken Church,53.2187527,-6.11986755,53,1,"84, 45A, 145"
84,4128,St. Brendan's College,53.21592329,-6.119422443,32,1,"84, 45A, 145"
45A,4128,St. Brendan's College,53.21592329,-6.119422443,36,1,"84, 45A, 145"
145,4128,St. Brendan's College,53.21592329,-6.119422443,54,1,"84, 45A, 145"
84,4129,Old Connacht Avenue,53.2108554,-6.117248775,33,1,"84, 45A, 145"
45A,4129,Old Connacht Avenue,53.2108554,-6.117248775,37,1,"84, 45A, 145"
145,4129,Old Connacht Avenue,53.2108554,-6.117248775,55,1,"84, 45A, 145"
84,4130,Roseville Court,53.20728156,-6.113497887,34,1,"84, 45A, 145"
45A,4130,Roseville Court,53.20728156,-6.113497887,38,1,"84, 45A, 145"
145,4130,Roseville Court,53.20728156,-6.113497887,56,1,"84, 45A, 145"
84,4131,Dwyer Park,53.20653948,-6.11147941,35,1,"84, 185, 45A, 145"
185,4131,Dwyer Park,53.20653948,-6.11147941,21,1,"84, 185, 45A, 145"
45A,4131,Dwyer Park,53.20653948,-6.11147941,39,1,"84, 185, 45A, 145"
145,4131,Dwyer Park,53.20653948,-6.11147941,57,1,"84, 185, 45A, 145"
84,4132,Rail Station,53.20218536,-6.110114014,40,1,"84, 45A, 145, 184"
45A,4132,Rail Station,53.20218536,-6.110114014,44,1,"84, 45A, 145, 184"
145,4132,Rail Station,53.20218536,-6.110114014,59,1,"84, 45A, 145, 184"
184,4132,Rail Station,53.20218536,-6.110114014,3,1,"84, 45A, 145, 184"
65,4133,June Blake Garden,53.2121179,-6.484328635,25,1,65
84,4134,Church Road,53.19757312,-6.108909932,41,1,"84, 45A, 184"
45A,4134,Church Road,53.19757312,-6.108909932,45,1,"84, 45A, 184"
184,4134,Church Road,53.19757312,-6.108909932,4,1,"84, 45A, 184"
84,4135,Lauderdale,53.19464615,-6.106853565,42,1,"84, 45A, 184"
45A,4135,Lauderdale,53.19464615,-6.106853565,46,1,"84, 45A, 184"
184,4135,Lauderdale,53.19464615,-6.106853565,5,1,"84, 45A, 184"
84,4136,Putland Villas,53.19224368,-6.104998832,43,1,"84, 45A, 184"
45A,4136,Putland Villas,53.19224368,-6.104998832,47,1,"84, 45A, 184"
184,4136,Putland Villas,53.19224368,-6.104998832,6,1,"84, 45A, 184"
45A,4139,Boghall Road,53.18823526,-6.111820074,50,1,45A
45A,4140,Oldcourt Park,53.18793684,-6.116247827,51,1,45A
45A,4147,Boghall Road,53.19048022,-6.109416688,48,1,45A
84,4155,Quinsborough Road,53.20459125,-6.107657737,36,1,"84, 185, 45A, 184"
185,4155,Quinsborough Road,53.20459125,-6.107657737,22,1,"84, 185, 45A, 184"
45A,4155,Quinsborough Road,53.20459125,-6.107657737,40,1,"84, 185, 45A, 184"
84,4156,Seymour Road,53.20496714,-6.103599046,37,1,"84, 185, 45A, 184"
185,4156,Seymour Road,53.20496714,-6.103599046,23,1,"84, 185, 45A, 184"
45A,4156,Seymour Road,53.20496714,-6.103599046,41,1,"84, 185, 45A, 184"
185,4167,Rail Station,53.2046047,-6.101159854,24,1,185
84,4168,Rail Station,53.20436902,-6.101035539,38,1,"84, 184"
184,4168,Rail Station,53.20436902,-6.101035539,1,1,"84, 184"
45A,4169,Rail Station,53.20429597,-6.100963916,42,1,45A
84,4170,Methodist Church,53.20346652,-6.107018663,39,1,"84, 185, 45A, 184"
45A,4170,Methodist Church,53.20346652,-6.107018663,43,1,"84, 185, 45A, 184"
184,4170,Methodist Church,53.20346652,-6.107018663,2,1,"84, 185, 45A, 184"
145,4171,Vevay Road,53.20048921,-6.111416129,60,1,145
145,4172,Rosslyn,53.19860161,-6.113684541,61,1,145
145,4173,The Nurseries,53.19532526,-6.11794446,62,1,145
45A,4175,Our Lady Queen Of Peace,53.18898249,-6.126123932,53,1,"45A, 145"
145,4175,Our Lady Queen Of Peace,53.18898249,-6.126123932,66,1,"45A, 145"
185,4192,Cookstown,53.19146085,-6.158237728,8,1,185
185,4194,Golf Club,53.1902063,-6.141125977,9,1,185
185,4196,Bray Commons,53.19875224,-6.130652354,10,1,185
185,4199,Fassaroe Lane,53.20710077,-6.11456881,14,1,185
84,4207,Boghall Road,53.18939009,-6.102475809,44,1,"84, 184"
184,4207,Boghall Road,53.18939009,-6.102475809,7,1,"84, 184"
84,4208,Vevay Road Junction Briars Wood,53.18707053,-6.099061555,45,1,"84, 184"
184,4208,Vevay Road Junction Briars Wood,53.18707053,-6.099061555,8,1,"84, 184"
84,4209,Windgate,53.17713639,-6.095012542,46,1,"84, 184"
184,4209,Windgate,53.17713639,-6.095012542,9,1,"84, 184"
84,4210,Windgate,53.17429046,-6.095228413,47,1,"84, 184"
184,4210,Windgate,53.17429046,-6.095228413,10,1,"84, 184"
84,4211,Rathdown Upper,53.17203597,-6.093084386,48,1,"84, 184"
184,4211,Rathdown Upper,53.17203597,-6.093084386,11,1,"84, 184"
84,4212,Windgate,53.16676585,-6.087305151,49,1,"84, 184"
184,4212,Windgate,53.16676585,-6.087305151,12,1,"84, 184"
84,4213,Boghall Road,53.16392512,-6.085606788,50,1,"84, 184"
184,4213,Boghall Road,53.16392512,-6.085606788,13,1,"84, 184"
84,4214,Redford Bridge,53.15563003,-6.08234219,52,1,"84, 184"
184,4214,Redford Bridge,53.15563003,-6.08234219,15,1,"84, 184"
84,4215,Boghall Road,53.15219923,-6.081403572,53,1,"84, 184"
184,4215,Boghall Road,53.15219923,-6.081403572,16,1,"84, 184"
84,4216,Church Lane,53.15006168,-6.079839237,54,1,"84, 184"
184,4216,Church Lane,53.15006168,-6.079839237,17,1,"84, 184"
84,4217,St. Kevin's School,53.14934727,-6.07456332,55,1,84
84,4218,Church Road,53.15004033,-6.070734551,56,1,84
84,4219,Victoria Road,53.15014774,-6.066274086,57,1,84
84,4220,Marine Road,53.14855353,-6.064417011,58,1,84
84,4221,La Touche Place,53.14682944,-6.063418109,59,1,84
84,4222,Bellevue Park,53.14525564,-6.063922484,60,1,"84, 184"
184,4222,Bellevue Park,53.14525564,-6.063922484,21,1,"84, 184"
84,4224,New Road,53.14395025,-6.061036117,61,1,"84, 184"
184,4224,New Road,53.14395025,-6.061036117,22,1,"84, 184"
84,4225,Charlesland Grove,53.13952304,-6.060742258,62,1,"84, 184"
184,4225,Charlesland Grove,53.13952304,-6.060742258,23,1,"84, 184"
84,4226,Roundabout,53.13834039,-6.063740244,63,1,"84, 184"
184,4226,Roundabout,53.13834039,-6.063740244,24,1,"84, 184"
84,4227,New Road,53.13531803,-6.066372277,64,1,"84, 184"
184,4227,New Road,53.13531803,-6.066372277,27,1,"84, 184"
84,4228,Greystones Tennis Club,53.13264676,-6.071812936,65,1,"84, 184"
184,4228,Greystones Tennis Club,53.13264676,-6.071812936,28,1,"84, 184"
84,4229,Carrig Villa's,53.13251344,-6.075794463,66,1,"84, 184"
184,4229,Carrig Villa's,53.13251344,-6.075794463,29,1,"84, 184"
84,4230,New Road,53.13314951,-6.077888356,67,1,"84, 184"
184,4230,New Road,53.13314951,-6.077888356,30,1,"84, 184"
84,4231,Mill Grove,53.13067108,-6.076369982,68,1,84
184,4232,Chapel Road,53.13249108,-6.083881074,31,1,184
184,4234,Priory Road,53.13260204,-6.093590838,33,1,184
184,4235,Delgany Golf Club,53.1303879,-6.101280879,34,1,184
184,4236,Fleet Street,53.12432205,-6.104193177,36,1,184
84,4246,Glenbrook Park,53.12497713,-6.073336834,70,1,84
84,4248,New Road,53.12189386,-6.072772478,71,1,84
84,4249,St. Anthony Church,53.11943578,-6.070850455,72,1,84
84,4250,Mountain View,53.11709665,-6.067952191,73,1,84
84,4251,Lott Lane,53.11419497,-6.06584141,74,1,84
84,4252,St. Anthony's School,53.11148163,-6.06536567,75,1,84
84,4253,New Road,53.10914458,-6.064813338,76,1,84
84,4254,Sea Road,53.1053342,-6.064312301,80,1,84
84,4256,Woodstock Business Park,53.09409625,-6.067504693,82,1,84
84,4257,Chippin View Cottage,53.09035022,-6.06653781,83,1,84
84,4258,St. Anthony Church,53.08422846,-6.067618405,84,1,84
84,4259,Gorse Hill,53.07834975,-6.067060754,85,1,84
184,4289,Church Lane,53.14621611,-6.077708457,18,1,184
184,4290,Church Road,53.14454926,-6.075794576,19,1,184
184,4291,Church Road,53.14517355,-6.068829815,20,1,184
84,4305,Sea Road,53.10626252,-6.063912127,77,1,84
84,4306,Beechdale,53.10623455,-6.061090364,78,1,84
84,4309,Sea Road,53.10614842,-6.064081555,79,1,84
63,4313,Ballyogan Vale,53.25501401,-6.184929998,10,1,63
38,4314,Navan Road,53.38419986,-6.371699285,20,1,38
40B,4316,River Meade Avenue,53.45330621,-6.288664122,1,1,40B
40B,4317,River Meade Park,53.45298256,-6.292426463,2,1,40B
747,4319,Heuston Station,53.34676557,-6.292018441,24,1,747
145,4320,Heuston Station,53.34661221,-6.291979511,1,1,145
40D,4321,Cruiserath Road,53.4115884,-6.369901052,10,1,40D
122,4322,Abbey Drive,53.37343703,-6.311241069,52,1,122
70,4324,Castaheany,53.40400861,-6.42662093,10,1,"70, 270"
270,4324,Castaheany,53.40400861,-6.42662093,10,1,"70, 270"
238,4326,Whitestown Grove,53.39825775,-6.390982652,5,1,"238, 270, 220"
270,4326,Whitestown Grove,53.39825775,-6.390982652,17,1,"238, 270, 220"
220,4326,Whitestown Grove,53.39825775,-6.390982652,5,1,"238, 270, 220"
43,4330,Pavillions,53.45480406,-6.218372115,43,1,"41, 43, 41B, 102, 33B"
102,4330,Pavillions,53.45480406,-6.218372115,39,1,"41, 43, 41B, 102, 33B"
33B,4330,Pavillions,53.45480406,-6.218372115,1,1,"41, 43, 41B, 102, 33B"
102,4331,Yellow Walls Road,53.45539946,-6.179179742,30,1,"42, 102"
14,4333,Marley Court South,53.28622748,-6.266266377,60,1,"75, 14, 161"
14,4334,Ashfield House,53.2838092,-6.264999467,61,1,"75, 14, 161"
75,4336,Ashfield House,53.28616699,-6.266433813,51,1,"75, 14, 14C, 161"
14C,4336,Ashfield House,53.28616699,-6.266433813,17,1,"75, 14, 14C, 161"
161,4336,Ashfield House,53.28616699,-6.266433813,23,1,"75, 14, 14C, 161"
75,4337,Loreto Park,53.29072481,-6.268964338,52,1,"75, 161"
161,4337,Loreto Park,53.29072481,-6.268964338,24,1,"75, 161"
102,4339,Castle Downs Rd,53.45266877,-6.183422383,32,1,"42, 102"
76,4341,The Square,53.28564665,-6.372359628,1,1,76
56A,4344,The Square,53.28583919,-6.372637281,1,1,56A
75,4347,The Square,53.28620429,-6.375023186,84,1,"75, 76, 27, 65, 77A, 54A, 49"
27,4347,The Square,53.28620429,-6.375023186,78,1,"75, 76, 27, 65, 77A, 54A, 49"
54A,4347,The Square,53.28620429,-6.375023186,39,1,"75, 76, 27, 65, 77A, 54A, 49"
49,4347,The Square,53.28620429,-6.375023186,43,1,"75, 76, 27, 65, 77A, 54A, 49"
76,4348,The Square,53.28666326,-6.375065763,2,1,"75, 76, 27, 65, 77A, 54A, 49"
65,4348,The Square,53.28666326,-6.375065763,49,1,"75, 76, 27, 65, 77A, 54A, 49"
77A,4348,The Square,53.28666326,-6.375065763,19,1,"75, 76, 27, 65, 77A, 54A, 49"
18,4359,Hollyville Lawn,53.35797475,-6.379084459,1,1,18
18,4360,Robin Villas,53.35715374,-6.373571935,2,1,18
18,4361,Old Lucan Road,53.35561117,-6.371181927,3,1,18
220,4362,Millennium Park,53.39310355,-6.398695171,21,1,"39, 37, 220, 239"
239,4362,Millennium Park,53.39310355,-6.398695171,36,1,"39, 37, 220, 239"
220,4366,McKee Road,53.39120618,-6.294795282,68,1,220
220,4368,Jamestown Road,53.39881486,-6.288851642,74,1,220
83,4369,Finglas Business Park,53.39722136,-6.292434436,61,1,"9, 83, 83A, 220"
83A,4369,Finglas Business Park,53.39722136,-6.292434436,61,1,"9, 83, 83A, 220"
220,4369,Finglas Business Park,53.39722136,-6.292434436,73,1,"9, 83, 83A, 220"
220,4375,St. Canice's Church,53.39166397,-6.296641429,67,1,220
220,4376,Clancy Avenue,53.39239886,-6.292717724,70,1,"9, 220"
220,4377,Sycamore Road,53.39442727,-6.290005078,71,1,"9, 220"
68,4379,Naas Road,53.31629614,-6.373700085,38,1,"13, 68, 69"
102,4381,DART Station,53.39168468,-6.116177556,1,1,102
15,4382,Donnycarney Church,53.37490047,-6.219605213,50,1,"27, 15, 14, 43, 42, 27B, 27A"
43,4382,Donnycarney Church,53.37490047,-6.219605213,14,1,"27, 15, 14, 43, 42, 27B, 27A"
42,4382,Donnycarney Church,53.37490047,-6.219605213,14,1,"27, 15, 14, 43, 42, 27B, 27A"
27B,4382,Donnycarney Church,53.37490047,-6.219605213,14,1,"27, 15, 14, 43, 42, 27B, 27A"
27A,4382,Donnycarney Church,53.37490047,-6.219605213,15,1,"27, 15, 14, 43, 42, 27B, 27A"
15,4384,Bayview Avenue,53.3576707,-6.242679366,41,1,"53, 27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
29A,4384,Bayview Avenue,53.3576707,-6.242679366,6,1,"53, 27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
31,4384,Bayview Avenue,53.3576707,-6.242679366,6,1,"53, 27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
43,4384,Bayview Avenue,53.3576707,-6.242679366,5,1,"53, 27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
42,4384,Bayview Avenue,53.3576707,-6.242679366,5,1,"53, 27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
27B,4384,Bayview Avenue,53.3576707,-6.242679366,5,1,"53, 27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
27A,4384,Bayview Avenue,53.3576707,-6.242679366,6,1,"53, 27, 15, 14, 29A, 31A, 32, 31, 43, 42, 27B, 27A, 130"
15,4385,St. Brendan's Church,53.38853116,-6.198949654,56,1,"27, 15, 43, 42"
43,4385,St. Brendan's Church,53.38853116,-6.198949654,20,1,"27, 15, 43, 42"
42,4385,St. Brendan's Church,53.38853116,-6.198949654,20,1,"27, 15, 43, 42"
29A,4386,Watermill Avenue,53.37804892,-6.175146573,24,1,29A
102,4387,St. James's Terrace,53.45085613,-6.152557461,25,1,"32, 102"
104,4389,Golf Club,53.37362985,-6.210971052,19,1,104
104,4390,Railway Bridge,53.37170831,-6.207504741,20,1,104
9,4392,Greenhills College,53.3070689,-6.334224946,66,1,9
63,4393,Leopardstown Abbey,53.25938713,-6.193528736,8,1,63
63,4395,Community Centre,53.25722134,-6.18940814,9,1,63
63,4396,Ballyogan Road Junction Ballyogan Avenue,53.25684905,-6.193305954,6,1,63
75,4397,Ballintyre Woods,53.27554027,-6.251478901,43,1,"75, 14, 14C, 116"
14C,4397,Ballintyre Woods,53.27554027,-6.251478901,9,1,"75, 14, 14C, 116"
25A,4401,Kennelsfort Road,53.35477432,-6.37176968,16,1,"25X, 25A, 25B, 25, 67, 66, 26, 66A"
25,4401,Kennelsfort Road,53.35477432,-6.37176968,25,1,"25X, 25A, 25B, 25, 67, 66, 26, 66A"
67,4401,Kennelsfort Road,53.35477432,-6.37176968,26,1,"25X, 25A, 25B, 25, 67, 66, 26, 66A"
26,4401,Kennelsfort Road,53.35477432,-6.37176968,26,1,"25X, 25A, 25B, 25, 67, 66, 26, 66A"
66A,4401,Kennelsfort Road,53.35477432,-6.37176968,26,1,"25X, 25A, 25B, 25, 67, 66, 26, 66A"
13,4406,Bluebell,53.32807983,-6.338510985,35,1,"13, 69"
69,4406,Bluebell,53.32807983,-6.338510985,43,1,"13, 69"
25A,4407,Guinness Store,53.3466012,-6.286197247,10,1,"25X, 145, 25A, 25B, 79A, 79"
79A,4407,Guinness Store,53.3466012,-6.286197247,5,1,"25X, 145, 25A, 25B, 79A, 79"
66,4408,Conyngham Road Chesterfield Avenue,53.34832416,-6.301088655,43,1,"25, 67, 26, 66, 66A, 69"
69,4408,Conyngham Road Chesterfield Avenue,53.34832416,-6.301088655,54,1,"25, 67, 26, 66, 66A, 69"
13,4409,Watery Lane,53.32234699,-6.393074714,24,1,"13, 76, 69"
69,4409,Watery Lane,53.32234699,-6.393074714,33,1,"13, 76, 69"
239,4410,St. Mark's,53.34526693,-6.406526256,4,1,"40, 239"
40,4411,Shancastle,53.35095853,-6.404676639,79,1,"40, 239"
25X,4413,Heuston Station,53.34616418,-6.292703356,17,1,"25A, 25X, 25B, 79A, 79, 69X"
25B,4413,Heuston Station,53.34616418,-6.292703356,29,1,"25A, 25X, 25B, 79A, 79, 69X"
79,4413,Heuston Station,53.34616418,-6.292703356,25,1,"25A, 25X, 25B, 79A, 79, 69X"
69X,4413,Heuston Station,53.34616418,-6.292703356,12,1,"25A, 25X, 25B, 79A, 79, 69X"
76,4414,Ballyfermot Road,53.34433681,-6.349999311,33,1,76
27,4415,Connolly Station,53.35055804,-6.250422647,40,1,"27, 15, 14, 14C"
14,4415,Connolly Station,53.35055804,-6.250422647,29,1,"27, 15, 14, 14C"
185,4416,Roseville Court,53.208398,-6.1147514,15,1,"84, 185, 45A, 145"
185,4417,Cemetery,53.20923292,-6.118098481,16,1,185
185,4419,The Green,53.20689964,-6.119473317,17,1,185
185,4420,Beech Park,53.20669086,-6.122192284,18,1,185
185,4421,St. Peter's Road,53.20778321,-6.119644226,19,1,185
185,4422,Ashton Wood,53.20101725,-6.127784433,11,1,185
41,4432,Griffith Downs,53.37720725,-6.248548697,41,1,"41C, 41, 44, 16, 1, 41A, 41B, 33"
44,4432,Griffith Downs,53.37720725,-6.248548697,8,1,"41C, 41, 44, 16, 1, 41A, 41B, 33"
1,4432,Griffith Downs,53.37720725,-6.248548697,11,1,"41C, 41, 44, 16, 1, 41A, 41B, 33"
41B,4432,Griffith Downs,53.37720725,-6.248548697,35,1,"41C, 41, 44, 16, 1, 41A, 41B, 33"
56A,4434,Maternity Hospital,53.33586816,-6.289240471,40,1,"151, 27, 56A, 77A"
77A,4434,Maternity Hospital,53.33586816,-6.289240471,56,1,"151, 27, 56A, 77A"
65,4435,Tallaght Village,53.28889744,-6.363611292,53,1,"75, 27, 65, 77A, 54A"
77A,4435,Tallaght Village,53.28889744,-6.363611292,23,1,"75, 27, 65, 77A, 54A"
75,4436,Belgard Road,53.28916929,-6.367050829,81,1,"75, 27, 65, 77A, 54A"
27,4436,Belgard Road,53.28916929,-6.367050829,75,1,"75, 27, 65, 77A, 54A"
54A,4436,Belgard Road,53.28916929,-6.367050829,35,1,"75, 27, 65, 77A, 54A"
27,4441,Brookview Gardens,53.28852697,-6.404588862,85,1,27
27,4446,Airton Road,53.29399907,-6.355510548,72,1,27
9,4456,Peter Row,53.3399144,-6.265695957,37,1,"9, 16, 83, 83A, 65B, 65, 122, 68, 68A"
68A,4456,Peter Row,53.3399144,-6.265695957,4,1,"9, 16, 83, 83A, 65B, 65, 122, 68, 68A"
68,4456,Peter Row,53.3399144,-6.265695957,4,1,"9, 16, 83, 83A, 65B, 65, 122, 68, 68A"
220,4464,Sheepmoor Grove,53.39401631,-6.399066887,6,1,"39, 39A, 220"
32,4465,Portmarnock Bridge,53.41947138,-6.13994078,14,1,"32, 102"
27A,4466,Springdale Road,53.38841923,-6.189768022,31,1,27A
53,4468,Strangford Garden,53.35678397,-6.238013434,11,1,53
29A,4472,Driving Centre,53.37636169,-6.178254932,23,1,29A
104,4474,Skelly's Lane,53.38421517,-6.215593478,14,1,104
220,4479,Clune Road,53.39127672,-6.294070747,69,1,"9, 220"
14,4486,Castle View,53.28888789,-6.245368889,75,1,"75, 14"
39,4489,Whitestown Ave,53.39461566,-6.399525564,31,1,"39, 39A, 220"
39A,4489,Whitestown Ave,53.39461566,-6.399525564,26,1,"39, 39A, 220"
39,4492,Cherryfield Park,53.39507807,-6.418033579,22,1,"39, 39A, 220"
39A,4492,Cherryfield Park,53.39507807,-6.418033579,17,1,"39, 39A, 220"
