LineID,Stop_ID,Stop_name,Lat,Lon,Stop_Sequence,Destination,Direction,Routes_serviced_by_stop,,,
49,2634,Grove Road,53.33290004,-6.275365088,37,Pearse St,0, 54A - 49,,,
49,2635,Lombard Street West,53.33424183,-6.27492054,38,Pearse St,0, 54A - 49,,,
49,2636,Long Lane,53.33658044,-6.273174332,39,Pearse St,0, 54A - 49,,,
49,5097,Kevin Street,53.33815512,-6.272675211,40,Pearse St,0,49,,,
49,2383,Garda Station,53.33944909,-6.272652946,41,Pearse St,0,151 - 27 - 150 - 56A - 77A - 54A - 49 ,,,
49,2002,Carnegie Centre,53.34377935,-6.269414006,42,Pearse St,0,13 - 747 - 27 - 123 - 40 - 77A - 49 ,,,
49,1358,Dame Street Central Bank,53.34430428,-6.262859369,43,Pearse St,0,27 - 40 - 150 - 65B - 65 - 56A - 77A - 54A - 49 - 79A - 79 - 69 - 68A - 69X ,,,
49,5192,Westmoreland Street,53.3458954,-6.258559085,44,Pearse St,0,150 - 47 - 49 - 69 - 68A - 69X ,,,
49,342,Garda Station,53.34548459,-6.256893624,45,Pearse St,0,54A - 49 ,,,
49,342,Garda Station,53.34548459,-6.256893624,1,The Square,1,54A - 49 ,,,
49,4521,Opposite Trinity College,53.34430149,-6.260201072,2,The Square,1,13 - 747 - 40 - 65B - 65 - 49 ,,,
49,1934,South George's Street,53.34412734,-6.26552496,3,The Square,1,151 - 27 - 123 - 150 - 56A - 77A - 54A - 49 ,,,
49,2385,Back Avenue,53.34226187,-6.271998577,4,The Square,1,54A - 49 ,,,
49,2386,Kevin Street,53.33790737,-6.272324817,5,The Square,1,54A - 49 ,,,
49,2387,Long Lane,53.33658421,-6.272813783,6,The Square,1,54A - 49 ,,,
49,2388,Lombard Street West,53.33445859,-6.274371224,7,The Square,1,54A - 49 ,,,
49,1290,Grove Road,53.33073083,-6.275152313,8,The Square,1,9 - 16 - 54A - 49 ,,,
49,1291,Le Vere Terrace,53.32844639,-6.276295436,9,The Square,1,9 - 16 - 54A - 49 ,,,
49,1292,St. Clare's Convent,53.32563272,-6.278135327,10,The Square,1,16 - 49 ,,,
49,1293,Harold's Cross Track,53.32281523,-6.279089434,11,The Square,1,16 - 49 ,,,
49,1294,Leinster Road,53.32059981,-6.278788304,12,The Square,1,16 - 49 ,,,
49,1295,Rathgar Avenue,53.31787831,-6.279543259,13,The Square,1,16 - 49 ,,,
49,1296,Mount Tallant Avenue,53.31555311,-6.281602982,14,The Square,1,16 - 49 ,,,
49,1297,Whitton Road,53.31240961,-6.282389614,15,The Square,1,16 - 49 ,,,
49,1298,Terenure Road North Opposite Elm Park Te,53.31072026,-6.283042731,16,The Square,1,16 - 49 ,,,
49,1121,Terenure Library,53.30902876,-6.285421666,17,The Square,1,15 - 65B - 65 - 49 ,,,
49,1122,Rathdown Park,53.30725449,-6.288298927,18,The Square,1,15 - 65B - 65 - 49 ,,,
49,1123,Lakelands Park,53.30557681,-6.291022033,19,The Square,1,15 - 65B - 65 - 49 ,,,
49,1124,Rathdown Avenue,53.30413624,-6.293360341,20,The Square,1,15 - 65B - 65 - 49 ,,,
49,1125,Bushy Park House,53.30107616,-6.298103611,21,The Square,1,15 - 65B - 65 - 49 ,,,
49,1127,Riverside Cottages,53.29845605,-6.302828748,22,The Square,1,15 - 65B - 65 - 49 ,,,
49,1130,Old Bridge Road,53.29639606,-6.308401289,23,The Square,1,15 - 65B - 65 - 49 ,,,
49,1140,Ballyroan Road,53.29328568,-6.309634294,24,The Square,1,75 - 15 - 49 ,,,
49,2515,Knocklyon Road,53.29135356,-6.312830701,25,The Square,1,75 - 49 ,,,
49,2516,Old Bridge Road,53.29024039,-6.315469599,26,The Square,1,75 - 65B - 49 ,,,
49,2517,Dodder Valley Park,53.28921329,-6.319754954,27,The Square,1,75 - 65B - 49 ,,,
49,2518,Knocklyon Avenue,53.28860368,-6.324338749,28,The Square,1,75 - 65B - 49 ,,,
49,4749,Firhouse Park,53.28538992,-6.330388898,29,The Square,1,65B - 49 ,,,
49,4750,Castlefield Manor,53.28247537,-6.330217578,30,The Square,1,65B - 49 ,,,
49,4751,Ballycullen Road,53.27902677,-6.332346523,31,The Square,1,49,,,
49,4754,Carrigwood,53.27817203,-6.336788596,32,The Square,1,49,,,
49,4755,Kilakee Ave,53.27847238,-6.342220477,33,The Square,1,49,,,
49,3003,Church,53.28026867,-6.340186392,34,The Square,1,49,,,
49,2522,Ballycullen Ave,53.28139549,-6.342362278,35,The Square,1,75 - 49 ,,,
49,2524,Ballycullen Drive,53.27833781,-6.346769453,36,The Square,1,75 - 49 ,,,
49,2523,Dodder Lawn,53.27707999,-6.348752419,37,The Square,1,75 - 49 ,,,
49,2532,Kiltipper Road,53.27561298,-6.354462071,38,The Square,1,75 - 65B - 49 ,,,
49,4877,Kiltipper Avenue,53.27656501,-6.359628862,39,The Square,1,65B - 49 ,,,
49,4878,Heather View Road,53.27680217,-6.366427671,40,The Square,1,65B - 49 ,,,
49,7180,Kiltipper Way,53.27696032,-6.372734701,41,The Square,1,65B - 49 ,,,
49,7123,Football Stadium,53.28322303,-6.375226298,42,The Square,1,49,,,
49,4347,The Square,53.28620429,-6.375023186,43,The Square,1,75 - 76 - 27 - 65 - 77A - 54A - 49 ,,,
49,7181,The Square,53.28600112,-6.373306062,44,The Square,1,75 - 49 ,,,
79A,6030,Park West Road,53.33265873,-6.375344897,1,City Centre,0, 79A,,,
79A,6028,Railway Bridge,53.33459525,-6.378950115,2,City Centre,0, 79A,,,
79A,6025,Cedar Brook Walk,53.33591845,-6.37909514,3,City Centre,0, 79A,,,
79A,6024,Cherry Orchard Ave,53.33737253,-6.378949895,4,City Centre,0, 79A,,,
79A,6021,Barnville Green,53.33820105,-6.377086413,5,City Centre,0, 79A,,,
79A,7507,St. Ultans School,53.33741147,-6.373227097,6,City Centre,0,79A - 79 ,,,
79A,2663,Croftwood Crescent,53.33691379,-6.37034787,7,City Centre,0,79A - 79 ,,,
79A,2664,Railway Station,53.33560099,-6.365052238,8,City Centre,0,79A - 79 ,,,
79A,2665,Raheen Park,53.33588036,-6.360521711,9,City Centre,0,79A - 79 ,,,
79A,2666,Cherry Orchard Drive,53.33778997,-6.360823878,10,City Centre,0,79A - 79 ,,,
79A,2667,Le Fanu Park,53.34069742,-6.361793638,11,City Centre,0,79A - 79 ,,,
79A,2696,Drumfinn Road,53.34268741,-6.358788745,12,City Centre,0,76 - 40 - 18 - 79A - 79 ,,,
79A,2697,Ballyfermot Parade,53.3422689,-6.353202977,13,City Centre,0,76 - 40 - 18 - 79A - 79 ,,,
79A,2700,Ballyfermot Road,53.34125989,-6.348481156,14,City Centre,0,18 - 79A - 79 ,,,
79A,2701,Roundabout,53.34016897,-6.348237981,15,City Centre,0,18 - 79A - 79 ,,,
79A,2702,Landen Road,53.33809349,-6.347642436,16,City Centre,0,18 - 79A - 79 ,,,
79A,2703,Cremona Road,53.3382845,-6.346508778,17,City Centre,0,79A - 79 ,,,
79A,2704,Ranville Road,53.33923908,-6.345345548,18,City Centre,0,79A - 79 ,,,
79A,2706,Garryowen Road,53.34003307,-6.341680552,19,City Centre,0,79A - 79 ,,,
79A,6070,O'Hogan Road,53.340885,-6.337021981,20,City Centre,0,79A - 79 ,,,
79A,2708,Lally Road,53.34183329,-6.332840045,21,City Centre,0,79A - 79 ,,,
79A,5134,Landen Road,53.34168855,-6.330202491,22,City Centre,0,79A - 79 ,,,
79A,2718,St. Mary's Avenue,53.34228205,-6.327656207,23,City Centre,0,40 - 79A - 79 ,,,
79A,7435,Memorial Gardens,53.34317872,-6.315365825,24,City Centre,0,25A - 25X - 25B - 79A - 79 - 69 - 69X ,,,
79A,2722,Memorial Park,53.34343689,-6.311375653,25,City Centre,0,25A - 25X - 25B - 79A - 79 - 69 ,,,
79A,4413,Heuston Station,53.34616418,-6.292703356,26,City Centre,0,25A - 25X - 25B - 79A - 79 - 69X ,,,
79A,1476,Ellis Street,53.34700161,-6.284664149,27,City Centre,0,25A - 25X - 145 - 25B - 25 - 67 - 26 - 66 - 66A - 79A - 79 - 69 ,,,
79A,1477,Church Street,53.34594211,-6.276010222,28,City Centre,0,39 - 25A - 39A - 25X - 70 - 145 - 25B - 25 - 67 - 37 - 26 - 66 - 66A - 79A - 79 - 69 ,,,
79A,1480,Exchange Street,53.34569323,-6.270613163,29,City Centre,0,79A - 79 - 69 - 69X ,,,
79A,2912,Lord Edward Street,53.34463026,-6.267351927,30,City Centre,0,79A - 79 - 69 ,,,
79A,1358,Dame Street Central Bank,53.34430428,-6.262859369,31,City Centre,0,27 - 40 - 150 - 65B - 65 - 56A - 77A - 54A - 49 - 79A - 79 - 69 - 68A - 69X ,,,
79A,326,Bedford Row,53.34657939,-6.260468794,32,City Centre,0,79A - 79 ,,,
79A,326,Bedford Row,53.34657939,-6.260468794,1,Parkwest,1,79A - 79 ,,,
79A,1443,Exchange Street,53.34512917,-6.269524548,2,Parkwest,1,39 - 39A - 70 - 83 - 83A - 145 - 37 - 79A - 79 - 69 - 69X ,,,
79A,1444,Winetavern Street,53.34511841,-6.273745471,3,Parkwest,1,39 - 25X - 39A - 70 - 145 - 25A - 25B - 25 - 67 - 37 - 66 - 26 - 66A - 79A - 79 - 69 - 69X ,,,
79A,1445,Usher Street,53.34567841,-6.27828884,4,Parkwest,1,39 - 25X - 39A - 747 - 70 - 145 - 25A - 25B - 25 - 67 - 37 - 66 - 26 - 66A - 79A - 79 - 69 - 69X ,,,
79A,4407,Guinness Store,53.3466012,-6.286197247,5,Parkwest,1,25X - 145 - 25A - 25B - 79A - 79 ,,,
79A,2637,Heuston Station,53.34588385,-6.293841039,6,Parkwest,1,25X - 25A - 25B - 79A - 79 - 69X ,,,
79A,2638,Military Road,53.34565854,-6.296944087,7,Parkwest,1,79A - 79 ,,,
79A,2721,Memorial Road,53.34327143,-6.310481064,8,Parkwest,1,25X - 25A - 25B - 79A ,,,
79A,7012,Memorial Road,53.34295372,-6.315344659,9,Parkwest,1,25X - 25A - 25B - 79A ,,,
79A,2644,St. Mary's Avenue,53.34199038,-6.327367256,10,Parkwest,1,40 - 79A - 79 ,,,
79A,2645,Seven Oaks,53.34169632,-6.33075786,11,Parkwest,1,79A - 79 ,,,
79A,2646,Ranville Road,53.34149407,-6.33364924,12,Parkwest,1,79A - 79 ,,,
79A,2647,Markievicz Park,53.34064707,-6.338007398,13,Parkwest,1,79A - 79 ,,,
79A,2648,Ramillies Road,53.33972302,-6.342653701,14,Parkwest,1,79A - 79 ,,,
79A,2649,Thomond Road,53.33911037,-6.345786032,15,Parkwest,1,79A - 79 ,,,
79A,2650,Kylemore Road,53.33776556,-6.346679023,16,Parkwest,1,79A - 79 ,,,
79A,2652,Kylemore Avenue,53.33884761,-6.348228982,17,Parkwest,1,18 - 79A - 79 ,,,
79A,2653,Ballyfermot Crescent,53.34021992,-6.348671523,18,Parkwest,1,18 - 79A - 79 ,,,
79A,2654,Ballyfermot Road,53.34128326,-6.348870721,19,Parkwest,1,18 - 79A - 79 ,,,
79A,2655,Ballyfermot Parade,53.34213795,-6.352832566,20,Parkwest,1,76 - 40 - 18 - 79A - 79 ,,,
79A,2656,Drumfinn Road,53.34262329,-6.358701097,21,Parkwest,1,76 - 40 - 18 - 79A - 79 ,,,
79A,2657,Le Fanu Park,53.34131685,-6.361739856,22,Parkwest,1,79A - 79 ,,,
79A,2658,Oranmore Road,53.33916223,-6.361266814,23,Parkwest,1,79A - 79 ,,,
79A,2659,Raheen Park,53.33703001,-6.360462595,24,Parkwest,1,79A - 79 ,,,
79A,2660,Raheen Park,53.33577483,-6.360690935,25,Parkwest,1,79A - 79 ,,,
79A,2661,Railway Station,53.33548586,-6.365176769,26,Parkwest,1,79A - 79 ,,,
79A,2662,Cherry Orchard Way,53.33679332,-6.370082169,27,Parkwest,1,79A - 79 ,,,
79A,2909,Health Centre,53.33740904,-6.373707721,28,Parkwest,1,79A - 79 ,,,
79A,6020,Barnville Green,53.33806895,-6.376625908,29,Parkwest,1,79A ,,,
79A,6023,Cherry Orchard Ave,53.33729923,-6.37884756,30,Parkwest,1,79A ,,,
79A,6026,Cedar Brook Ave,53.33559157,-6.379512967,31,Parkwest,1,79A ,,,
79A,6027,Railway Bridge,53.33455442,-6.378591289,32,Parkwest,1,79A ,,,
79A,6029,Park West Road,53.33249906,-6.37484046,33,Parkwest,1,79A ,,,
79,326,Bedford Row,53.34657939,-6.260468794,1,Spiddal Pk,0,79A - 79 ,,,
79,1443,Exchange Street,53.34512917,-6.269524548,2,Spiddal Pk,0,39 - 39A - 70 - 83 - 83A - 145 - 37 - 79A - 79 - 69 - 69X ,,,
79,1444,Winetavern Street,53.34511841,-6.273745471,3,Spiddal Pk,0,39 - 25X - 39A - 70 - 145 - 25A - 25B - 25 - 67 - 37 - 66 - 26 - 66A - 79A - 79 - 69 - 69X ,,,
79,1445,Usher Street,53.34567841,-6.27828884,4,Spiddal Pk,0,39 - 25X - 39A - 747 - 70 - 145 - 25A - 25B - 25 - 67 - 37 - 66 - 26 - 66A - 79A - 79 - 69 - 69X ,,,
79,4407,Guinness Store,53.3466012,-6.286197247,5,Spiddal Pk,0,25X - 145 - 25A - 25B - 79A - 79 ,,,
79,2637,Heuston Station,53.34588385,-6.293841039,6,Spiddal Pk,0,25X - 25A - 25B - 79A - 79 - 69X ,,,
79,2638,Military Road,53.34565854,-6.296944087,7,Spiddal Pk,0,79A - 79 ,,,
79,2640,Memorial Park,53.34208721,-6.310002243,8,Spiddal Pk,0, 79 - 69,,,
79,2641,Camac Court,53.34196558,-6.315383615,9,Spiddal Pk,0, 79 - 69,,,
79,2643,Woodfield Place,53.34152307,-6.320972798,10,Spiddal Pk,0,40 - 79 ,,,
79,2644,St. Mary's Avenue,53.34199038,-6.327367256,11,Spiddal Pk,0,40 - 79A - 79 ,,,
79,2645,Seven Oaks,53.34169632,-6.33075786,12,Spiddal Pk,0,79A - 79 ,,,
79,2646,Ranville Road,53.34149407,-6.33364924,13,Spiddal Pk,0,79A - 79 ,,,
79,2647,Markievicz Park,53.34064707,-6.338007398,14,Spiddal Pk,0,79A - 79 ,,,
79,2648,Ramillies Road,53.33972302,-6.342653701,15,Spiddal Pk,0,79A - 79 ,,,
79,2649,Thomond Road,53.33911037,-6.345786032,16,Spiddal Pk,0,79A - 79 ,,,
79,2650,Kylemore Road,53.33776556,-6.346679023,17,Spiddal Pk,0,79A - 79 ,,,
79,2652,Kylemore Avenue,53.33884761,-6.348228982,18,Spiddal Pk,0,18 - 79A - 79 ,,,
79,2653,Ballyfermot Crescent,53.34021992,-6.348671523,19,Spiddal Pk,0,18 - 79A - 79 ,,,
79,2654,Ballyfermot Road,53.34128326,-6.348870721,20,Spiddal Pk,0,18 - 79A - 79 ,,,
79,2655,Ballyfermot Parade,53.34213795,-6.352832566,21,Spiddal Pk,0,76 - 40 - 18 - 79A - 79 ,,,
79,2656,Drumfinn Road,53.34262329,-6.358701097,22,Spiddal Pk,0,76 - 40 - 18 - 79A - 79 ,,,
79,2657,Le Fanu Park,53.34131685,-6.361739856,23,Spiddal Pk,0,79A - 79 ,,,
79,2658,Oranmore Road,53.33916223,-6.361266814,24,Spiddal Pk,0,79A - 79 ,,,
79,2659,Raheen Park,53.33703001,-6.360462595,25,Spiddal Pk,0,79A - 79 ,,,
79,2660,Raheen Park,53.33577483,-6.360690935,26,Spiddal Pk,0,79A - 79 ,,,
79,2661,Railway Station,53.33548586,-6.365176769,27,Spiddal Pk,0,79A - 79 ,,,
79,2662,Cherry Orchard Way,53.33679332,-6.370082169,28,Spiddal Pk,0,79A - 79 ,,,
79,2909,Health Centre,53.33740904,-6.373707721,29,Spiddal Pk,0,79A - 79 ,,,
79,2906,Elmdale,53.33891394,-6.373335096,30,Spiddal Pk,0,79,,,
79,2907,Orchard Lawns,53.34025506,-6.372157728,31,Spiddal Pk,0,79,,,
79,2908,Spiddal Park,53.33969494,-6.367343459,32,Spiddal Pk,0,79,,,
79,2670,Spiddal Park,53.34038973,-6.36754218,1,Aston Quay,1,79,,,
79,2910,Blackditch Road,53.34106578,-6.371631256,2,Aston Quay,1,79,,,
79,2911,Cherry Orchard Park,53.33874387,-6.37338662,3,Aston Quay,1,79,,,
79,7507,St. Ultans School,53.33741147,-6.373227097,4,Aston Quay,1,79A - 79 ,,,
79,2663,Croftwood Crescent,53.33691379,-6.37034787,5,Aston Quay,1,79A - 79 ,,,
79,2664,Railway Station,53.33560099,-6.365052238,6,Aston Quay,1,79A - 79 ,,,
79,2665,Raheen Park,53.33588036,-6.360521711,7,Aston Quay,1,79A - 79 ,,,
79,2666,Cherry Orchard Drive,53.33778997,-6.360823878,8,Aston Quay,1,79A - 79 ,,,
79,2667,Le Fanu Park,53.34069742,-6.361793638,9,Aston Quay,1,79A - 79 ,,,
79,2696,Drumfinn Road,53.34268741,-6.358788745,10,Aston Quay,1,76 - 40 - 18 - 79A - 79 ,,,
79,2697,Ballyfermot Parade,53.3422689,-6.353202977,11,Aston Quay,1,76 - 40 - 18 - 79A - 79 ,,,
79,2700,Ballyfermot Road,53.34125989,-6.348481156,12,Aston Quay,1,18 - 79A - 79 ,,,
79,2701,Roundabout,53.34016897,-6.348237981,13,Aston Quay,1,18 - 79A - 79 ,,,
79,2702,Landen Road,53.33809349,-6.347642436,14,Aston Quay,1,18 - 79A - 79 ,,,
79,2703,Cremona Road,53.3382845,-6.346508778,15,Aston Quay,1,79A - 79 ,,,
79,2704,Ranville Road,53.33923908,-6.345345548,16,Aston Quay,1,79A - 79 ,,,
79,2706,Garryowen Road,53.34003307,-6.341680552,17,Aston Quay,1,79A - 79 ,,,
79,6070,O'Hogan Road,53.340885,-6.337021981,18,Aston Quay,1,79A - 79 ,,,
79,2708,Lally Road,53.34183329,-6.332840045,19,Aston Quay,1,79A - 79 ,,,
79,5134,Landen Road,53.34168855,-6.330202491,20,Aston Quay,1,79A - 79 ,,,
79,2718,St. Mary's Avenue,53.34228205,-6.327656207,21,Aston Quay,1,40 - 79A - 79 ,,,
79,2719,Woodfield Place,53.34164556,-6.32009693,22,Aston Quay,1,40 - 79 ,,,
79,7435,Memorial Gardens,53.34317872,-6.315365825,23,Aston Quay,1,25A - 25X - 25B - 79A - 79 - 69 - 69X ,,,
79,2722,Memorial Park,53.34343689,-6.311375653,24,Aston Quay,1,25A - 25X - 25B - 79A - 79 - 69 ,,,
79,4413,Heuston Station,53.34616418,-6.292703356,25,Aston Quay,1,25A - 25X - 25B - 79A - 79 - 69X ,,,
79,1476,Ellis Street,53.34700161,-6.284664149,26,Aston Quay,1,25A - 25X - 145 - 25B - 25 - 67 - 26 - 66 - 66A - 79A - 79 - 69 ,,,
79,1477,Church Street,53.34594211,-6.276010222,27,Aston Quay,1,39 - 25A - 39A - 25X - 70 - 145 - 25B - 25 - 67 - 37 - 26 - 66 - 66A - 79A - 79 - 69 ,,,
79,1480,Exchange Street,53.34569323,-6.270613163,28,Aston Quay,1,79A - 79 - 69 - 69X ,,,
79,2912,Lord Edward Street,53.34463026,-6.267351927,29,Aston Quay,1,79A - 79 - 69 ,,,
79,1358,Dame Street Central Bank,53.34430428,-6.262859369,30,Aston Quay,1,27 - 40 - 150 - 65B - 65 - 56A - 77A - 54A - 49 - 79A - 79 - 69 - 68A - 69X ,,,
79,326,Bedford Row,53.34657939,-6.260468794,31,Aston Quay,1,79A - 79 ,,,
68,4495,Townsend Street,53.34618678,-6.256970115,1,Newcastle,0,27 - 68 - 69 - 68A - 69X ,,,
68,1278,Suffolk Street,53.34423618,-6.261270097,2,Newcastle,0,9 - 123 - 122 - 68 - 68A ,,,
68,1282,Exchequer Street,53.34234136,-6.264471063,3,Newcastle,0,9 - 16 - 122 - 68 - 68A ,,,
68,4456,Peter Row,53.3399144,-6.265695957,4,Newcastle,0,9 - 16 - 83 - 83A - 65B - 65 - 122 - 68 - 68A ,,,
68,1284,Cuffe Street,53.33812835,-6.265873557,5,Newcastle,0,9 - 16 - 83 - 83A - 65B - 65 - 122 - 68 - 68A ,,,
68,1285,Pleasant Street,53.33437819,-6.265109747,6,Newcastle,0,9 - 16 - 83 - 83A - 65B - 65 - 122 - 68 - 68A ,,,
68,1286,Garda Club,53.3324979,-6.265606485,7,Newcastle,0,9 - 122 - 68 - 68A ,,,
68,1288,Victoria Street,53.33232254,-6.269622616,8,Newcastle,0,9 - 16 - 122 - 68 - 68A ,,,
68,1289,Longwood Avenue,53.33212936,-6.273038833,9,Newcastle,0,9 - 16 - 122 - 68 - 68A ,,,
68,1360,Grove Road,53.33198339,-6.276618278,10,Newcastle,0,122 - 68 - 68A ,,,
68,1362,National Stadium,53.33120396,-6.279907874,11,Newcastle,0,122 - 68 - 68A ,,,
68,1363,Clogher Road,53.33184572,-6.285152259,12,Newcastle,0,122 - 68 - 68A ,,,
68,1364,Dolphin Avenue,53.33235464,-6.288044754,13,Newcastle,0,122 - 68 - 68A ,,,
68,1365,South Circular Road,53.33290132,-6.290440306,14,Newcastle,0,122 - 68 - 68A ,,,
68,1366,Church Avenue,53.3351503,-6.294344605,15,Newcastle,0,122 - 17 - 68 - 68A ,,,
68,1367,Anthony's Road,53.33563909,-6.296472408,16,Newcastle,0,122 - 17 - 68 - 68A ,,,
68,1369,The Paddocks,53.338867,-6.302230512,17,Newcastle,0,123 - 68 - 68A ,,,
68,1370,Hybreasal House,53.33918837,-6.305236237,18,Newcastle,0,123 - 68 - 68A ,,,
68,1371,South Circular Road,53.33887595,-6.307921698,19,Newcastle,0,123 - 68 - 68A ,,,
68,1372,Kickham Road,53.33810348,-6.309859438,20,Newcastle,0,68 - 68A ,,,
68,1373,Stephen's Road,53.33777455,-6.312019857,21,Newcastle,0,68 - 68A ,,,
68,1374,Bulfin Road,53.3392175,-6.312999062,22,Newcastle,0,68 - 68A ,,,
68,1946,Bulfin Road,53.34011859,-6.316342468,23,Newcastle,0,13 - 40 - 68 ,,,
68,1947,South Circular Road,53.33981764,-6.317946186,24,Newcastle,0,13 - 40 - 68 ,,,
68,1948,Oblate Church,53.33866992,-6.321970905,25,Newcastle,0,13 - 68 - 69 ,,,
68,1949,Tyrconnell Park,53.33764106,-6.323588063,26,Newcastle,0,13 - 68 - 69 ,,,
68,1950,Church,53.33602062,-6.325964118,27,Newcastle,0,13 - 68 - 69 ,,,
68,1951,Lansdowne Valley,53.33313442,-6.329095205,28,Newcastle,0,13 - 68 - 69 ,,,
68,1952,Lansdowne Valley,53.33154136,-6.330223513,29,Newcastle,0,13 - 68 - 69 ,,,
68,1953,Bluebell,53.32999429,-6.332070615,30,Newcastle,0,13 - 68 - 69 ,,,
68,1954,Muirfield Drive,53.32876498,-6.334791003,31,Newcastle,0,13 - 68 - 69 ,,,
68,1955,Carriglea I.E.,53.32793651,-6.337901007,32,Newcastle,0,13 - 68 - 69 ,,,
68,1956,Kylemore Road,53.32635643,-6.343847442,33,Newcastle,0,13 - 68 - 69 - 69X ,,,
68,1957,Robin Hood Road,53.32540238,-6.34699197,34,Newcastle,0,13 - 68 - 69 ,,,
68,1958,Long Mile Road,53.32456342,-6.349366296,35,Newcastle,0,13 - 68 - 69 ,,,
68,1959,Club Road,53.32222456,-6.355731302,36,Newcastle,0,13 - 68 - 69 ,,,
68,1960,Moran's Hotel,53.32016219,-6.361964929,37,Newcastle,0,13 - 68 - 69 ,,,
68,4379,Naas Road,53.31629614,-6.373700085,38,Newcastle,0,13 - 68 - 69 ,,,
68,1968,Monastery Heath,53.31950454,-6.382269046,39,Newcastle,0,68 - 69 ,,,
68,1969,Monastery Walk,53.31981007,-6.384253871,40,Newcastle,0,68 - 69 ,,,
68,1970,Floraville Avenue,53.32073329,-6.389382675,41,Newcastle,0,68 - 69 ,,,
68,1971,Watery Lane,53.32119628,-6.391721943,42,Newcastle,0,68 - 69 ,,,
68,2114,Thornfield Square,53.32430297,-6.395493193,43,Newcastle,0,76 - 68 ,,,
68,2115,Thornfield Square,53.32570116,-6.395200528,44,Newcastle,0,76 - 68 ,,,
68,6011,Ninth Lock Road,53.32756092,-6.396481902,45,Newcastle,0,151 - 68 ,,,
68,2133,Roundabout,53.32480414,-6.403370759,46,Newcastle,0,151 - 68 ,,,
68,6244,Ninth Lock Road,53.32271147,-6.408192484,47,Newcastle,0,151 - 68 ,,,
68,2134,Lealand Drive,53.32161777,-6.412451277,48,Newcastle,0,151 - 68 ,,,
68,3378,Old Church Ave,53.31968909,-6.414759403,49,Newcastle,0,68,,,
68,3379,Old Church Drive,53.31894186,-6.420085635,50,Newcastle,0,68,,,
68,4669,Mill Church Way,53.31989938,-6.421806473,51,Newcastle,0,68,,,
68,2165,Rath Gael,53.32022837,-6.424256048,52,Newcastle,0,13 - 151 - 68 ,,,
68,2166,Cherrywood Drive,53.31995501,-6.426697797,53,Newcastle,0,13 - 151 - 68 ,,,
68,2167,Golf Club,53.31821222,-6.435647667,54,Newcastle,0,68,,,
68,3383,Kilcarberry Park,53.31847564,-6.445484464,55,Newcastle,0,68,,,
68,3384,Pitch and Putt Club,53.31957671,-6.449977518,56,Newcastle,0,68,,,
68,3385,Baldonnell Road,53.31910714,-6.458129955,57,Newcastle,0,68,,,
68,3386,Nangor Road,53.31897339,-6.463088057,58,Newcastle,0,68,,,
68,3387,Golf Club,53.31849308,-6.466272376,59,Newcastle,0,68,,,
68,4559,Peamount Hospital,53.31752677,-6.471515293,60,Newcastle,0,68,,,
68,3389,Peamount Hospital,53.31572345,-6.480209774,61,Newcastle,0,68,,,
68,3390,Cross Roads,53.31318343,-6.488269187,62,Newcastle,0,68,,,
68,6119,The Beeches,53.31129894,-6.490631877,63,Newcastle,0,68,,,
68,3392,Westmanstown,53.30822364,-6.495497299,64,Newcastle,0,68,,,
68,3393,Cornerpark,53.30390584,-6.499490277,65,Newcastle,0,68,,,
68,3394,Newcastle,53.30056415,-6.501062767,66,Newcastle,0,68,,,
68,3396,Main Street,53.29975188,-6.499365856,67,Newcastle,0,68,,,
68,3397,Orchard Grove,53.29963627,-6.496609342,68,Newcastle,0,68,,,
68,3398,Alymer Road,53.29807041,-6.493603824,69,Newcastle,0,68,,,
68,3399,Newcastle Manor,53.29605476,-6.491994552,70,Newcastle,0,68,,,
68,3400,Newcastle Manor,53.29538072,-6.490578143,1,Hawkins St,1,68 - 68X,,,
68,3401,Aylmer Road,53.29775786,-6.493764848,2,Hawkins St,1,68X - 68,,,
68,3402,Orchard Grove,53.29961556,-6.497105171,3,Hawkins St,1,68 - 68X,,,
68,3403,Main Street,53.29977595,-6.500565262,4,Hawkins St,1,68X - 68,,,
68,3404,Orchard Grove,53.30096076,-6.501153901,5,Hawkins St,1,68 - 68X,,,
68,3405,Cornerpark,53.30360473,-6.499845937,6,Hawkins St,1,68X - 68,,,
68,3406,Westmanstown,53.30593548,-6.497933582,7,Hawkins St,1,68 - 68X,,,
68,3410,Westmanstown,53.30786211,-6.496050226,8,Hawkins St,1,68 - 68X,,,
68,3407,Keeloges,53.31125706,-6.49087347,9,Hawkins St,1,68X - 68,,,
68,3408,Cross Roads,53.31227387,-6.489546953,10,Hawkins St,1,68 - 68X,,,
68,3409,Peamount Hospital,53.31594575,-6.48002177,11,Hawkins St,1,68X - 68,,,
68,4558,Golf Club,53.31757515,-6.471783734,12,Hawkins St,1,68 - 68X,,,
68,3411,Golf Club,53.31825484,-6.467316587,13,Hawkins St,1,68X - 68,,,
68,3412,Nangor Road,53.31964677,-6.461637893,14,Hawkins St,1,68 - 68X,,,
68,3413,Baldonnell Road,53.31964344,-6.459986893,15,Hawkins St,1,68X - 68,,,
68,3414,Pitch and Putt Club,53.32007216,-6.45075511,16,Hawkins St,1,68 - 68X,,,
68,3415,Golf Course,53.31854125,-6.445001766,17,Hawkins St,1,68X - 68,,,
